Date;Open;High;Low;Close;Volume
22/08/15;137.16;142.42;134.44;141.47;34,034,330
15/08/15;148.37;149.80;142.16;142.30;20,760,904
08/08/15;149.88;150.54;147.18;148.90;17,887,227
01/08/15;154.59;154.73;147.55;148.30;21,075,645
25/07/15;152.01;154.93;151.53;154.87;16,088,002
18/07/15;165.19;166.14;152.40;152.72;38,832,018
11/07/15;160.54;164.93;160.15;164.92;17,926,975
04/07/15;156.63;160.04;155.10;159.61;18,978,624
27/06/15;156.71;158.33;154.99;157.83;13,576,243
20/06/15;160.28;162.50;157.96;158.18;21,903,659
13/06/15;159.65;161.30;157.03;159.65;21,718,516
06/06/15;159.82;162.94;156.19;159.65;19,208,953
30/05/15;162.72;164.02;159.85;160.04;14,505,614
23/05/15;164.54;164.89;161.69;162.19;13,014,331
16/05/15;165.81;166.77;164.37;164.65;12,488,404
09/05/15;165.06;166.74;161.41;165.64;14,054,684
02/05/15;166.80;168.55;161.43;165.09;17,571,546
25/04/15;163.37;167.43;162.54;166.03;22,885,120
18/04/15;154.97;164.35;154.78;162.31;37,071,914
11/04/15;155.23;157.71;152.99;153.60;18,345,061
04/04/15;152.67;156.63;151.72;155.70;14,557,391
28/03/15;154.22;156.41;151.42;153.39;17,537,027
21/03/15;155.61;158.08;151.92;153.35;24,663,634
14/03/15;148.23;155.83;147.99;155.72;26,866,615
07/03/15;151.24;154.06;146.65;147.50;27,338,465
28/02/15;154.82;154.82;151.11;151.53;22,089,218
21/02/15;157.01;157.73;152.74;154.82;23,996,705
14/02/15;152.72;157.26;152.71;156.45;14,759,373
07/02/15;149.14;153.73;148.26;153.35;19,000,590
31/01/15;147.23;151.73;144.85;149.83;23,472,449
24/01/15;151.30;152.45;142.94;146.57;34,442,689
17/01/15;149.81;150.67;144.43;149.02;32,682,062
10/01/15;152.01;152.93;146.98;150.23;24,329,751
03/01/15;154.18;154.18;147.26;152.11;25,578,884
27/12/14;154.88;156.13;152.44;154.93;16,421,258
20/12/14;151.37;155.92;151.37;155.20;13,081,381
13/12/14;149.07;153.36;143.88;151.54;36,171,935
06/12/14;156.11;156.15;148.50;148.55;24,462,070
29/11/14;154.53;157.28;154.25;156.09;21,899,160
22/11/14;154.44;156.65;153.93;155.04;17,837,333
15/11/14;156.94;157.72;152.77;153.84;23,296,094
08/11/14;154.78;157.26;154.50;156.94;21,012,988
01/11/14;157.03;157.30;153.01;154.94;21,549,901
25/10/14;154.88;158.31;154.68;157.17;28,595,235
18/10/14;159.51;162.84;154.02;154.95;72,908,920
11/10/14;177.33;178.44;170.83;174.04;25,465,916
04/10/14;181.35;182.50;176.96;177.75;16,517,595
27/09/14;180.22;182.46;178.05;180.37;15,006,649
20/09/14;185.20;185.60;180.32;181.70;17,099,694
13/09/14;183.00;186.42;182.20;185.47;20,966,024
06/09/14;182.36;184.30;181.18;182.87;13,484,300
30/08/14;184.21;184.48;181.70;182.79;10,070,574
23/08/14;182.97;185.59;182.28;183.84;12,031,301
16/08/14;179.83;183.62;179.50;182.04;11,584,242
09/08/14;179.55;180.57;178.09;179.14;11,427,655
02/08/14;181.02;181.60;175.51;178.42;15,450,361
26/07/14;185.76;187.76;180.55;180.83;20,751,490
19/07/14;182.89;187.28;180.93;185.85;20,481,411
12/07/14;180.26;187.33;179.93;184.03;35,791,087
05/07/14;179.36;180.59;178.02;179.73;15,672,951
28/06/14;173.36;180.68;172.33;180.24;19,227,886
21/06/14;173.92;174.95;171.39;173.72;18,518,279
14/06/14;174.38;176.36;173.27;173.57;25,299,393
07/06/14;178.03;179.39;172.95;174.53;18,978,519
31/05/14;176.63;179.40;175.83;178.17;14,898,492
24/05/14;176.67;177.49;174.31;176.25;16,627,007
17/05/14;178.40;178.93;176.58;177.76;14,713,140
10/05/14;182.72;184.54;177.75;178.83;20,299,931
03/05/14;182.65;183.07;178.71;181.72;14,565,864
26/04/14;182.73;188.20;182.20;183.02;22,170,284
19/04/14;181.45;184.51;180.79;181.29;23,339,189
12/04/14;187.61;189.97;178.79;181.65;31,965,029
05/04/14;183.29;190.45;183.15;186.61;32,006,031
29/03/14;183.21;186.55;182.87;183.34;30,372,180
22/03/14;179.19;187.03;179.13;182.07;37,096,389
15/03/14;174.63;180.40;174.63;178.46;32,238,871
08/03/14;179.30;180.16;174.20;174.20;25,163,831
01/03/14;175.27;180.61;174.78;179.43;21,028,157
22/02/14;174.78;177.93;174.78;177.03;21,687,764
15/02/14;175.12;177.54;174.30;174.75;20,683,813
08/02/14;169.19;176.32;168.50;175.61;22,292,979
01/02/14;168.28;169.75;164.62;169.46;26,394,764
25/01/14;171.71;171.75;167.63;168.91;26,735,655
18/01/14;181.86;182.02;171.74;171.74;40,518,798
11/01/14;178.07;182.42;175.77;181.73;28,906,524
04/01/14;178.92;181.98;177.15;179.02;24,003,085
28/12/13;177.17;179.53;176.55;178.43;15,949,408
21/12/13;173.09;178.30;172.67;176.94;12,971,237
14/12/13;165.60;174.00;165.13;172.10;33,751,386
07/12/13;170.16;170.32;165.13;165.20;22,876,857
30/11/13;171.57;171.69;167.46;169.86;25,957,640
23/11/13;172.32;172.81;169.51;171.78;21,322,605
16/11/13;175.45;178.05;172.01;173.33;26,816,720
09/11/13;172.27;175.96;171.76;175.13;26,864,209
02/11/13;171.99;173.41;169.55;172.07;26,814,524
26/10/13;169.25;174.30;168.45;171.35;27,042,866
19/10/13;166.75;171.22;165.04;169.07;31,235,129
12/10/13;177.26;178.77;164.98;166.14;47,763,603
05/10/13;173.85;178.04;170.85;177.97;21,819,246
28/09/13;177.40;178.53;174.95;176.00;17,104,088
21/09/13;181.70;183.95;178.25;178.70;15,773,367
14/09/13;185.18;186.32;181.66;181.66;23,408,538
07/09/13;175.60;184.61;175.25;183.72;19,031,865
31/08/13;175.55;176.86;174.29;174.98;12,401,585
24/08/13;177.12;178.78;173.14;174.25;15,744,600
17/08/13;177.15;178.37;175.11;177.27;15,234,676
10/08/13;178.75;181.63;177.19;177.19;17,343,202
03/08/13;186.58;187.27;178.58;179.56;21,054,202
27/07/13;188.17;189.13;184.72;186.58;16,044,175
20/07/13;184.89;189.13;184.78;188.67;15,396,179
13/07/13;183.96;192.10;183.25;185.03;33,136,652
06/07/13;187.00;187.17;182.39;183.62;21,668,831
29/06/13;183.70;186.58;181.89;186.36;12,947,492
22/06/13;185.46;188.24;180.12;182.71;26,246,859
15/06/13;194.49;197.03;185.03;186.86;23,820,977
08/06/13;197.87;197.88;191.53;193.31;15,251,203
01/06/13;199.09;200.81;192.61;197.28;18,585,850
25/05/13;198.32;202.66;196.98;198.87;17,572,381
18/05/13;198.87;200.91;195.43;196.67;21,191,019
11/05/13;195.20;200.29;193.15;199.27;22,580,316
04/05/13;194.83;195.98;192.66;195.48;19,560,932
27/04/13;186.21;196.29;186.09;195.52;28,042,423
20/04/13;182.74;186.59;179.43;185.76;29,263,523
13/04/13;201.19;202.68;181.41;181.64;37,338,435
06/04/13;199.88;203.72;198.21;202.08;15,976,290
30/03/13;203.44;205.44;197.27;200.20;16,994,990
23/03/13;203.19;204.05;200.52;203.92;13,091,840
16/03/13;203.54;206.33;200.87;202.75;18,917,433
09/03/13;200.80;206.41;199.85;205.47;24,510,918
02/03/13;193.68;201.47;193.64;201.13;19,540,221
23/02/13;192.80;194.19;188.82;193.99;20,312,275
16/02/13;191.78;193.01;189.40;192.25;14,376,746
09/02/13;192.14;193.07;190.27;192.14;15,165,222
02/02/13;195.21;196.00;189.94;192.81;17,175,215
26/01/13;195.84;197.15;194.03;196.16;16,632,759
19/01/13;185.81;199.41;185.48;195.96;28,774,309
12/01/13;184.34;186.42;182.02;185.92;20,656,827
05/01/13;184.89;186.42;182.87;185.90;17,352,826
29/12/12;180.91;187.72;180.54;185.46;16,677,319
22/12/12;184.56;185.31;181.48;181.48;12,459,848
15/12/12;183.33;187.81;183.15;184.91;25,730,135
08/12/12;183.72;186.23;182.85;183.33;20,161,126
01/12/12;182.37;183.75;178.72;183.51;19,717,415
24/11/12;183.99;184.87;180.95;181.71;22,090,578
17/11/12;180.33;184.98;179.97;184.98;16,554,310
10/11/12;181.67;182.49;176.65;178.72;19,822,745
03/11/12;183.90;188.10;180.57;181.30;18,804,151
27/10/12;186.23;189.29;184.79;184.92;14,718,476
20/10/12;185.19;186.12;182.18;184.77;20,735,904
13/10/12;199.69;201.72;184.68;184.86;38,998,122
06/10/12;200.78;201.47;196.03;198.66;15,909,137
29/09/12;198.86;202.48;198.80;201.33;18,604,260
22/09/12;196.00;199.16;194.93;198.33;18,788,670
15/09/12;196.51;198.84;196.27;196.92;26,011,302
08/09/12;190.62;198.52;189.99;197.72;20,228,909
01/09/12;187.96;190.73;184.75;190.73;15,870,225
25/08/12;189.25;189.58;184.68;186.28;13,716,825
18/08/12;191.86;192.28;185.66;189.07;14,790,754
11/08/12;190.13;193.12;189.02;192.37;12,942,891
04/08/12;190.02;192.05;188.57;190.53;12,945,401
28/07/12;187.69;190.20;184.53;189.79;15,631,425
21/07/12;181.43;188.73;179.92;187.75;19,660,198
14/07/12;177.42;188.19;175.14;183.99;32,956,949
07/07/12;182.37;182.73;173.85;177.83;24,056,746
30/06/12;187.72;188.53;181.40;182.99;12,468,842
23/06/12;184.02;187.20;180.59;186.98;19,494,407
16/06/12;188.88;191.20;184.69;185.18;24,261,238
09/06/12;187.95;190.51;183.69;190.34;20,416,560
02/06/12;180.06;187.22;178.78;186.56;18,830,720
26/05/12;186.63;189.37;180.31;180.76;22,713,785
19/05/12;187.36;189.54;184.70;185.76;18,796,620
12/05/12;191.13;192.61;186.58;187.27;23,410,526
05/05/12;194.99;195.76;190.31;192.32;18,011,492
28/04/12;197.62;199.74;195.41;195.98;15,375,782
21/04/12;189.19;199.02;188.14;197.72;20,970,312
14/04/12;195.74;198.51;188.83;190.82;31,972,768
07/04/12;195.41;197.10;193.28;193.88;18,328,639
31/03/12;199.77;201.42;195.47;196.43;16,414,250
24/03/12;197.37;199.92;196.96;199.47;16,743,635
17/03/12;196.66;197.45;194.74;196.44;17,920,281
10/03/12;192.09;198.39;191.42;196.95;27,035,021
03/03/12;189.64;192.34;188.15;191.80;22,827,485
25/02/12;188.13;190.41;187.48;190.07;20,219,807
18/02/12;185.21;190.47;184.00;189.06;18,781,244
11/02/12;184.81;185.33;182.44;184.91;17,938,691
04/02/12;184.02;185.91;182.87;183.96;18,978,729
28/01/12;181.06;186.24;179.94;185.12;23,747,966
21/01/12;179.65;184.31;179.42;182.08;23,872,020
14/01/12;172.43;180.66;171.43;180.23;33,493,861
07/01/12;174.19;175.64;169.55;171.28;27,858,327
31/12/11;178.52;180.41;174.29;174.51;20,243,134
24/12/11;176.84;178.28;175.28;175.79;12,677,206
17/12/11;176.40;179.09;171.17;176.63;28,416,473
10/12/11;185.12;185.76;173.91;175.50;31,574,660
03/12/11;182.77;186.33;181.95;186.00;25,253,472
26/11/11;174.67;182.92;172.72;181.32;27,032,406
19/11/11;175.31;175.87;169.27;169.27;17,109,841
12/11/11;180.85;181.62;175.33;177.09;26,696,117
05/11/11;178.03;179.62;173.19;179.14;21,864,644
29/10/11;177.43;179.52;172.79;178.18;23,973,170
22/10/11;173.53;179.80;171.16;179.21;30,040,075
15/10/11;181.37;181.80;168.42;173.64;48,948,616
08/10/11;174.95;182.15;174.86;182.15;27,427,061
01/10/11;166.69;175.64;161.45;174.37;39,871,219
24/09/11;163.44;172.95;162.39;167.18;38,564,346
17/09/11;162.05;169.86;158.47;161.89;33,252,865
10/09/11;153.00;165.38;151.78;165.38;35,003,553
03/09/11;155.89;162.12;153.74;154.27;26,494,029
27/08/11;163.08;166.08;158.70;159.64;27,497,561
20/08/11;154.25;161.88;150.69;161.70;35,343,504
13/08/11;163.79;166.35;150.22;150.61;49,697,238
06/08/11;161.41;165.02;154.73;160.80;59,285,921
30/07/11;174.57;175.61;159.20;165.37;43,125,743
23/07/11;175.80;176.83;171.83;173.85;27,503,943
16/07/11;167.05;177.47;165.95;177.04;39,225,942
09/07/11;167.21;168.57;166.20;167.82;24,934,863
02/07/11;165.89;169.95;165.89;168.73;21,733,683
25/06/11;158.45;166.97;157.94;166.86;24,477,132
18/06/11;156.50;159.47;156.40;157.81;24,034,989
11/06/11;157.21;157.84;154.42;157.21;30,737,338
04/06/11;157.51;158.66;155.71;156.00;21,590,068
28/05/11;161.03;162.42;156.91;157.79;24,416,360
21/05/11;161.17;161.27;158.60;160.13;23,763,657
14/05/11;162.34;163.87;159.21;162.68;27,193,803
07/05/11;160.98;165.17;160.44;162.45;24,579,640
30/04/11;164.54;165.91;160.13;161.46;30,821,017
23/04/11;160.28;165.39;159.88;163.08;28,094,409
16/04/11;157.40;161.04;155.06;160.88;31,126,868
09/04/11;156.25;159.02;155.16;158.90;23,187,728
02/04/11;157.19;157.50;155.98;156.84;18,412,425
26/03/11;154.44;157.19;154.03;157.05;19,943,350
19/03/11;150.71;155.58;150.16;155.05;26,538,903
12/03/11;154.07;154.86;145.04;149.03;43,720,708
05/03/11;154.49;160.34;151.86;155.29;32,526,207
26/02/11;155.22;157.08;152.40;154.71;22,528,016
19/02/11;156.38;157.04;152.04;155.14;22,419,232
12/02/11;156.96;157.59;155.37;157.59;19,445,140
05/02/11;156.86;158.94;156.00;156.64;27,297,777
29/01/11;152.18;156.98;151.70;156.79;26,538,170
22/01/11;148.59;157.12;148.50;152.21;33,998,035
15/01/11;143.23;149.89;142.81;148.66;37,412,072
08/01/11;141.09;143.40;140.30;143.40;20,792,911
01/01/11;140.74;142.31;140.19;141.42;24,566,565
25/12/10;138.74;141.01;138.62;140.31;15,359,779
18/12/10;139.00;139.96;137.98;139.47;14,210,329
11/12/10;138.76;139.59;137.81;138.62;29,491,761
04/12/10;138.18;139.87;137.21;138.45;21,987,862
27/11/10;137.22;139.44;135.07;138.99;29,939,136
20/11/10;137.67;140.00;136.07;137.57;15,958,195
13/11/10;137.56;138.96;134.97;138.67;25,321,358
06/11/10;138.96;141.04;137.05;137.42;25,957,536
30/10/10;137.32;140.47;136.06;140.46;28,348,065
23/10/10;134.24;137.67;132.44;137.28;34,082,133
16/10/10;134.70;136.74;130.69;133.53;43,674,475
09/10/10;132.69;135.85;132.19;134.86;32,739,173
02/10/10;129.28;132.97;128.48;132.74;27,224,242
25/09/10;127.64;130.29;127.64;129.67;32,253,305
18/09/10;124.51;128.25;124.39;128.21;29,661,421
11/09/10;122.97;124.86;122.78;124.46;31,345,168
04/09/10;121.41;122.65;119.88;122.36;17,453,765
28/08/10;119.58;121.99;116.90;121.97;26,251,985
21/08/10;121.96;122.40;117.04;119.24;30,178,878
14/08/10;121.86;124.47;121.38;121.89;25,982,012
07/08/10;125.04;126.66;121.73;122.25;28,996,270
31/07/10;123.57;126.18;123.10;124.42;27,984,266
24/07/10;122.54;123.80;121.45;122.75;30,425,106
17/07/10;123.01;124.65;117.52;122.73;47,413,611
10/07/10;121.77;125.81;121.57;122.40;32,103,308
03/07/10;118.15;122.56;116.80;122.33;23,824,010
26/06/10;122.04;123.78;115.31;116.50;41,762,492
19/06/10;125.64;126.14;121.53;121.53;37,373,266
12/06/10;122.85;125.48;122.70;124.43;36,567,009
05/06/10;120.05;123.14;117.42;122.80;38,122,515
29/05/10;119.21;122.58;118.74;119.77;32,588,339
22/05/10;119.75;120.83;116.13;119.75;42,461,742
15/05/10;124.93;126.19;116.06;119.90;55,164,680
08/05/10;120.72;127.25;119.56;125.42;54,399,949
01/05/10;123.70;124.42;110.90;116.73;45,086,262
24/04/10;124.05;126.20;123.05;123.33;37,005,387
17/04/10;124.65;126.46;122.15;124.27;48,477,079
10/04/10;122.92;126.36;122.22;124.89;36,953,821
03/04/10;122.73;124.09;121.53;123.10;25,516,124
27/03/10;123.61;124.24;121.94;122.61;18,780,826
20/03/10;121.52;124.98;121.00;123.58;32,900,570
13/03/10;121.80;123.26;121.20;122.09;34,182,965
06/03/10;121.47;122.72;119.69;122.31;35,287,856
27/02/10;121.89;123.41;119.95;121.65;30,494,561
20/02/10;121.70;122.63;120.05;121.57;24,711,645
13/02/10;119.42;122.43;118.65;121.60;25,557,650
06/02/10;117.73;118.74;116.26;118.55;31,472,885
30/01/10;117.81;120.53;116.47;118.09;36,676,734
23/01/10;120.77;122.13;116.54;117.01;44,754,574
16/01/10;125.84;128.35;119.86;119.98;51,056,202
09/01/10;125.30;127.05;123.01;125.98;37,523,680
02/01/10;125.41;127.12;123.24;125.10;29,957,231
26/12/09;125.23;127.01;124.93;125.14;18,906,449
19/12/09;122.18;124.83;122.07;124.83;19,560,933
12/12/09;123.95;124.26;121.41;122.28;36,037,316
05/12/09;121.30;124.06;120.56;123.98;30,587,863
28/11/09;119.62;123.23;119.43;121.65;31,701,854
21/11/09;122.08;123.27;118.80;120.17;19,985,817
14/11/09;121.58;122.99;120.90;121.38;24,562,904
07/11/09;118.47;122.18;118.06;121.44;32,493,990
31/10/09;115.46;118.07;114.24;118.06;32,207,282
24/10/09;115.31;117.83;113.91;115.31;40,569,527
17/10/09;116.41;118.65;114.72;115.07;37,961,432
10/10/09;119.92;122.95;115.92;116.29;58,553,825
03/10/09;113.67;120.46;112.93;120.39;39,565,474
26/09/09;115.22;116.63;112.10;113.79;39,099,585
19/09/09;115.71;117.34;114.82;115.76;27,439,300
12/09/09;111.85;117.48;111.80;116.74;42,739,247
05/09/09;112.75;114.01;111.05;112.86;22,832,820
29/08/09;111.95;113.70;110.09;112.29;26,474,155
22/08/09;114.65;115.56;112.34;113.02;27,325,389
15/08/09;111.56;114.73;111.01;114.63;28,892,821
08/08/09;112.97;114.68;112.16;113.36;26,569,550
01/08/09;113.65;114.68;111.57;114.08;29,176,915
25/07/09;111.81;114.12;110.95;112.74;29,377,642
18/07/09;109.49;112.95;109.36;112.47;44,475,919
11/07/09;96.83;110.45;95.78;110.34;61,498,210
04/07/09;97.10;98.26;95.12;96.40;35,781,568
27/06/09;101.33;101.60;97.26;97.26;25,897,287
20/06/09;100.55;102.09;98.96;101.03;32,291,798
13/06/09;102.90;104.34;100.86;101.23;44,905,512
06/06/09;101.95;105.77;100.86;103.45;40,702,998
30/05/09;102.24;104.02;100.49;102.52;37,229,546
23/05/09;96.86;101.82;96.58;101.61;28,587,285
16/05/09;97.51;101.45;97.27;97.41;36,191,077
09/05/09;96.64;99.79;96.15;96.91;44,171,744
02/05/09;100.63;102.12;95.44;97.03;44,655,517
25/04/09;95.23;101.39;94.89;100.01;48,528,437
18/04/09;95.88;99.29;93.88;95.68;62,204,887
11/04/09;95.87;97.55;92.20;96.82;43,630,542
04/04/09;96.46;97.94;94.19;97.23;34,399,906
28/03/09;87.95;98.15;87.76;97.72;67,898,474
21/03/09;89.58;95.47;88.67;90.01;63,754,432
14/03/09;87.62;90.82;85.48;88.44;66,244,121
07/03/09;80.98;86.66;79.37;86.39;64,675,853
28/02/09;87.16;87.86;80.12;82.04;77,909,846
21/02/09;85.37;89.18;79.21;87.98;81,384,762
14/02/09;87.70;88.42;83.50;84.89;44,370,797
07/02/09;91.71;92.72;88.15;89.71;51,393,013
31/01/09;86.62;92.83;85.75;91.91;56,127,836
24/01/09;85.82;90.76;85.58;87.62;53,156,988
17/01/09;81.03;87.57;78.16;85.55;64,129,737
10/01/09;80.85;82.79;78.50;81.19;50,396,280
03/01/09;82.62;86.43;80.54;80.98;42,982,651
27/12/08;78.13;83.74;76.18;83.53;27,261,793
20/12/08;79.61;79.78;76.41;77.75;19,847,013
13/12/08;78.88;83.43;76.48;79.85;52,433,993
06/12/08;78.94;82.10;74.63;78.59;52,075,214
29/11/08;77.39;77.92;72.00;77.05;53,820,884
22/11/08;72.41;78.78;71.70;78.01;41,517,623
15/11/08;75.91;77.44;66.44;71.59;76,788,429
08/11/08;84.12;84.23;72.08;76.80;60,871,343
01/11/08;88.57;90.59;80.54;82.48;49,178,004
25/10/08;76.74;90.05;75.54;88.88;63,321,807
18/10/08;88.15;89.21;75.35;78.46;60,989,018
11/10/08;86.46;94.65;80.64;86.79;78,500,836
04/10/08;96.76;98.47;79.84;83.89;90,843,949
27/09/08;112.28;113.22;98.50;98.89;65,698,317
20/09/08;113.24;116.63;109.12;114.17;36,328,208
13/09/08;110.29;118.55;105.75;113.62;69,357,227
06/09/08;112.81;114.67;109.94;113.74;48,935,855
30/08/08;117.47;118.55;108.19;109.30;43,944,134
23/08/08;119.01;119.93;116.16;116.38;31,896,305
16/08/08;120.93;121.41;116.20;119.44;36,042,441
09/08/08;122.78;122.78;118.93;120.80;34,229,513
02/08/08;121.20;124.25;120.70;123.15;35,996,939
26/07/08;122.07;123.80;120.58;121.07;30,019,468
19/07/08;124.12;125.17;121.66;122.88;48,064,015
12/07/08;118.08;124.28;114.63;124.18;62,281,664
05/07/08;114.36;119.02;114.36;116.75;49,524,021
28/06/08;114.75;115.47;111.47;114.28;34,221,772
21/06/08;117.59;120.30;113.06;114.77;43,835,454
14/06/08;119.94;121.55;116.98;117.34;36,994,822
07/06/08;119.87;121.15;117.46;120.60;32,743,566
31/05/08;122.84;123.68;119.25;119.45;36,933,528
24/05/08;118.56;124.27;118.55;123.74;34,600,843
17/05/08;122.07;122.57;117.61;118.74;32,917,201
10/05/08;118.37;123.16;118.13;122.20;42,727,531
03/05/08;116.91;119.67;115.47;118.60;40,766,176
26/04/08;117.22;118.96;115.20;117.76;37,767,190
19/04/08;118.18;119.41;116.68;117.67;33,758,290
12/04/08;111.09;119.50;110.46;118.93;70,286,180
05/04/08;111.25;113.98;110.21;110.90;40,783,227
29/03/08;109.13;113.16;108.36;110.67;44,325,609
22/03/08;113.36;114.52;109.19;109.53;43,405,653
15/03/08;108.03;113.29;108.03;113.13;41,818,138
08/03/08;108.15;112.81;107.73;110.16;50,829,952
01/03/08;108.85;111.29;106.88;108.93;41,323,798
23/02/08;102.71;111.50;102.71;108.85;56,867,568
16/02/08;102.24;104.78;99.93;103.32;32,732,059
09/02/08;98.52;104.14;98.35;101.49;35,493,814
02/02/08;103.89;104.21;96.18;98.73;42,511,009
26/01/08;99.85;104.59;99.14;104.28;40,801,846
19/01/08;94.22;103.05;94.17;99.92;60,426,060
12/01/08;100.39;102.03;95.65;98.85;81,720,109
05/01/08;95.84;96.56;92.77;93.37;55,021,168
29/12/07;104.69;105.16;96.06;96.68;35,354,068
22/12/07;106.31;107.26;104.31;105.25;17,300,735
15/12/07;100.74;106.27;99.43;106.17;45,481,859
08/12/07;104.57;105.54;99.52;101.12;38,415,082
01/12/07;100.91;105.16;99.98;104.07;33,128,912
24/11/07;99.67;104.39;97.04;100.55;48,712,115
17/11/07;99.75;100.76;96.88;99.47;29,100,242
10/11/07;97.41;101.74;96.27;100.18;52,407,425
03/11/07;110.05;110.05;94.90;95.84;65,603,342
27/10/07;108.89;111.14;108.30;109.55;31,426,756
20/10/07;106.09;109.75;106.08;108.73;34,269,679
13/10/07;112.76;114.67;106.88;107.34;56,440,905
06/10/07;110.99;116.12;110.78;112.63;36,696,086
29/09/07;112.44;114.34;109.94;111.19;35,072,171
22/09/07;111.76;113.29;110.70;112.62;34,548,752
15/09/07;109.66;112.91;109.27;111.64;39,828,332
08/09/07;111.04;112.60;109.61;110.07;33,693,019
01/09/07;111.22;113.66;110.26;110.47;30,246,450
25/08/07;108.03;112.19;106.72;111.56;34,118,325
18/08/07;106.02;108.27;103.33;108.26;41,795,754
11/08/07;108.02;108.94;99.14;106.02;57,936,790
04/08/07;107.05;109.56;104.88;107.69;43,541,318
28/07/07;109.94;110.66;105.18;106.97;69,236,936
21/07/07;109.83;113.59;109.80;110.54;67,823,686
14/07/07;103.80;111.36;103.65;109.76;58,184,901
07/07/07;103.95;104.83;103.35;103.82;36,412,935
30/06/07;100.76;104.84;99.98;104.24;25,697,395
23/06/07;100.12;102.22;99.52;100.62;33,010,818
16/06/07;100.64;102.31;99.85;99.85;36,663,346
09/06/07;98.35;100.56;97.61;100.47;36,104,783
02/06/07;101.82;101.90;97.09;98.54;66,092,242
26/05/07;100.93;102.93;100.58;101.85;24,275,777
19/05/07;102.93;103.25;99.02;100.55;31,664,198
12/05/07;101.16;103.30;99.93;103.24;36,624,853
05/05/07;98.24;101.33;97.72;101.32;36,588,140
28/04/07;96.66;98.63;96.53;98.43;40,069,959
21/04/07;90.98;97.23;90.87;96.72;60,955,963
14/04/07;90.81;93.37;89.78;90.42;54,168,889
07/04/07;92.19;92.68;90.37;90.76;28,761,862
31/03/07;90.35;92.50;89.92;92.28;20,080,899
24/03/07;90.82;91.06;89.46;90.11;35,608,769
17/03/07;89.82;91.60;89.28;90.85;28,144,304
10/03/07;89.19;90.32;88.05;89.15;38,098,458
03/03/07;86.28;90.68;86.14;89.18;45,506,334
24/02/07;93.56;93.56;84.87;86.90;54,839,061
17/02/07;94.32;95.12;93.13;93.43;21,633,895
10/02/07;94.46;95.14;93.50;94.64;28,292,104
03/02/07;94.81;96.02;93.51;94.22;36,263,146
27/01/07;93.40;95.34;93.16;94.81;35,744,226
20/01/07;92.18;93.61;91.89;93.16;43,460,359
13/01/07;95.03;96.46;90.39;91.94;61,164,641
06/01/07;94.17;95.92;93.62;94.97;46,892,389
30/12/06;92.91;94.45;92.03;93.14;28,181,960
23/12/06;90.82;93.58;90.75;92.88;16,535,063
16/12/06;90.77;92.26;90.63;91.06;25,114,251
09/12/06;89.60;91.59;89.20;91.11;31,813,986
02/12/06;88.43;90.70;88.19;89.73;30,116,641
25/11/06;88.63;89.14;86.45;87.24;29,063,319
18/11/06;89.48;89.67;88.72;89.24;14,183,656
11/11/06;87.52;89.91;87.39;89.68;24,922,624
04/11/06;87.48;89.29;87.48;87.72;30,811,499
28/10/06;85.85;88.60;85.85;87.39;31,493,491
21/10/06;86.09;87.95;86.05;86.77;36,649,017
14/10/06;82.29;87.99;81.98;86.50;70,987,940
07/10/06;79.48;82.42;79.35;82.29;28,099,744
30/09/06;78.16;80.10;77.97;79.48;26,922,576
23/09/06;78.06;79.15;77.71;78.34;26,838,582
16/09/06;78.93;80.11;77.45;77.64;31,683,341
09/09/06;77.06;79.91;76.72;79.29;28,687,387
02/09/06;77.62;77.95;75.82;77.11;16,848,969
26/08/06;76.40;78.09;76.25;77.83;23,259,797
19/08/06;76.01;76.48;74.97;76.37;18,890,864
12/08/06;72.71;76.45;72.28;76.39;30,651,878
05/08/06;72.30;72.93;71.75;72.16;19,931,216
29/07/06;73.08;74.09;72.01;72.57;21,861,923
22/07/06;71.63;73.90;71.63;73.58;26,847,055
15/07/06;70.12;73.67;69.53;71.57;52,942,766
08/07/06;72.83;73.45;70.14;70.33;39,042,787
01/07/06;74.13;75.08;72.77;73.06;19,036,992
24/06/06;73.65;74.50;72.72;73.44;28,030,185
17/06/06;74.47;75.11;73.56;73.71;28,315,221
10/06/06;74.22;75.32;73.44;74.52;34,675,423
03/06/06;75.62;77.19;73.37;74.22;42,196,686
27/05/06;76.82;77.40;75.67;76.02;24,615,309
20/05/06;76.32;77.72;75.58;77.20;27,428,944
13/05/06;78.20;79.59;76.01;76.75;29,946,876
06/05/06;78.97;80.01;78.68;78.77;23,346,615
29/04/06;78.96;79.67;78.39;79.62;25,668,840
22/04/06;77.72;80.69;77.53;78.72;38,163,625
15/04/06;78.32;80.31;77.69;78.07;37,079,967
08/04/06;78.65;79.10;77.08;78.37;19,133,745
01/04/06;79.08;80.74;78.81;78.85;24,873,985
25/03/06;79.33;80.02;78.59;78.84;24,204,232
18/03/06;79.46;81.25;79.28;79.69;26,723,000
11/03/06;77.97;80.08;77.87;79.64;26,331,689
04/03/06;76.40;78.63;76.35;77.98;24,798,672
25/02/06;76.45;77.33;76.01;76.44;24,783,087
18/02/06;76.58;78.06;76.34;76.58;20,935,585
11/02/06;77.75;78.31;76.61;77.16;28,235,933
04/02/06;76.42;77.88;75.46;77.75;34,336,100
